tree_id,species,planting_year,trunk_diameter_cm,latitude,longitude,PLZ
9436,Tilia (Linde),1997,27.759910398252835,52.51518580768352,13.137027938758575,10127
9437,Platanus,2007,23.66972906607796,52.519890338572964,13.135795343934568,10127
9438,Acer (Ahorn),2007,17.543630472940013,52.49479124099986,13.192780382677471,10127
9439,Tilia (Linde),1989,35.90184207415729,52.48879427967398,13.176954549628816,10127
9440,Acer (Ahorn),2020,9.290887535117047,52.53173758706179,13.152817072389317,10127
9441,Quercus (Eiche),2014,21.944832449939657,52.500895597670166,13.18647601916375,10127
9442,Tilia (Linde),2017,15.304032857528407,52.50458756925241,13.180599031068818,10127
9443,Fraxinus,1963,43.958637501511696,52.508645720843475,13.160589094518247,10127
9444,Tilia (Linde),1979,30.194258439925143,52.47736141543562,13.150844793380147,10127
9445,Platanus,1999,27.101366868700296,52.4935705060485,13.18315302839491,10127
9446,Fraxinus,2006,21.792433493621385,52.49714968298606,13.100070540077386,10127
9447,Tilia (Linde),1972,42.55216174842029,52.474624000777155,13.097062982522672,10127
9448,Tilia (Linde),1995,31.35961957353556,52.506334233576524,13.129981163472237,10127
9449,Platanus,2005,23.024656275460462,52.49891860411724,13.18906051769693,10127
9450,Acer (Ahorn),1990,31.700649970312604,52.51481589337863,13.178622282321102,10127
9451,Betula,1983,27.735255044634,52.47600086180409,13.140116136491617,10127
9452,Acer (Ahorn),2011,20.823494198882106,52.514418648462446,13.183587379999402,10127
9453,Fraxinus,2011,21.551748548525424,52.491478776132176,13.112352589332678,10127
9454,Tilia (Linde),1989,34.14223012502348,52.527902096086436,13.171498743034634,10127
9455,Acer (Ahorn),2016,16.731541004886925,52.48682088842888,13.169473760759548,10127
9456,Betula,2001,21.0284621468703,52.50227682680834,13.096233847567294,10127
9457,Tilia (Linde),2011,18.700935874849648,52.50921745242957,13.148506795226513,10127
9458,Acer (Ahorn),2003,22.075307205499985,52.52061504267698,13.14981988503264,10127
9459,Acer (Ahorn),2016,18.34845150987219,52.488765969934576,13.151696805029312,10127
9460,Acer (Ahorn),2009,19.75214520858226,52.50515221642924,13.092440492689164,10127
9461,Tilia (Linde),1978,37.006213496277304,52.50036812266187,13.109245309711332,10127
9462,Acer (Ahorn),1985,32.36731900679241,52.505361069413865,13.113647255767964,10127
9463,Acer (Ahorn),1989,29.065763411280837,52.4930775482312,13.114211302975106,10127
9464,Acer (Ahorn),2016,14.990433821177271,52.512916738689654,13.109342311457848,10127
9465,Tilia (Linde),2014,16.531138231764828,52.50910681813869,13.164731949984482,10127
9466,Quercus (Eiche),1980,37.34153426342126,52.50151420735457,13.199898398498881,10127
9467,Acer (Ahorn),1968,37.56196194247673,52.52840172408167,13.108636397464055,10127
9468,Platanus,2018,13.144818679143038,52.4984133036509,13.13892133877759,10127
9469,Fraxinus,1976,42.82598267861368,52.48191504767449,13.14837551433186,10127
9470,Tilia (Linde),1997,22.97260378747729,52.52823314716829,13.190356188831728,10127
9471,Fraxinus,1973,41.400282726812854,52.50482373596069,13.192118910056886,10127
9472,Betula,2015,18.91592560919246,52.482257068778985,13.125194682086462,10127
9473,Quercus (Eiche),2013,22.068024708714503,52.488658816760825,13.162582857743772,10127
9474,Acer (Ahorn),1979,35.6193544318889,52.473785078916585,13.122055959930226,10127
9475,Quercus (Eiche),2013,18.490301785801208,52.52963737503022,13.195892609124027,10127
9476,Acer (Ahorn),1963,45.16160759977503,52.52380685828665,13.168290255270524,10127
9477,Betula,2004,25.066428650556542,52.48769742645825,13.1812705628789,10127
9478,Tilia (Linde),1980,40.53769327936971,52.502327519049615,13.140446729323692,10127
9479,Betula,1999,23.679471918763586,52.514144613588996,13.092863613640299,10127
9480,Acer (Ahorn),2012,21.007018715238214,52.511306172511944,13.102571991918603,10127
9481,Acer (Ahorn),1992,29.611943542246777,52.47961599002714,13.171980320569768,10127
9482,Acer (Ahorn),1989,30.930114395686218,52.531490814767515,13.10748935590502,10127
9483,Quercus (Eiche),2007,25.742763696528506,52.525587883028386,13.169455614247957,10127
9484,Quercus (Eiche),1984,37.23694508834832,52.518983413840765,13.10538740568817,10127
9485,Acer (Ahorn),1993,37.516430778647354,52.5008869927823,13.103424176075334,10127
9486,Acer (Ahorn),2018,13.608018587709477,52.494863649183074,13.092638924177509,10127
9487,Acer (Ahorn),2002,22.98751229269781,52.5196900769042,13.196549834082012,10127
9488,Tilia (Linde),1999,29.9190592546115,52.52451650014874,13.0921915949687,10127
9489,Platanus,1987,39.18946985186202,52.492422533331805,13.131629092327655,10127
9490,Acer (Ahorn),2003,20.905227324435362,52.50117774586082,13.109516018879985,10127
9491,Fraxinus,1968,37.703355582483994,52.53476140916124,13.117014896900308,10127
9492,Acer (Ahorn),1989,29.660910648295612,52.53431062771102,13.166638683823678,10127
9493,Tilia (Linde),2010,20.974028112447094,52.475672094941054,13.09193042779827,10127
9494,Betula,1990,25.261450402876108,52.5142941015818,13.158427050796316,10127
9495,Fraxinus,2022,10.015158388848464,52.51097034341918,13.168562384847501,10127
9496,Acer (Ahorn),1968,40.55452253592575,52.51918843609618,13.091948409606635,10127
9497,Quercus (Eiche),2013,14.264407958771098,52.520096089602575,13.181031030348954,10127
9498,Acer (Ahorn),1982,36.19723321646424,52.50268134321559,13.180068967235965,10127
9499,Betula,1968,39.85081510806907,52.53330184620775,13.09968357802682,10127
9500,Tilia (Linde),1994,31.019130765038728,52.50901200341416,13.173748630521146,10127
9501,Tilia (Linde),2013,19.103575593791472,52.4842591006664,13.103884220575756,10127
9502,Betula,2010,15.280189303173163,52.48317121132801,13.10967574681289,10127
9503,Tilia (Linde),1987,34.137336225676734,52.502859714505504,13.180027470680441,10127
9504,Platanus,1996,32.399226690479125,52.49542541843395,13.120645397713794,10127
9505,Fraxinus,1998,22.809544820953192,52.508545486975315,13.118093865862793,10127
9506,Quercus (Eiche),2008,20.023372564968703,52.533398688552175,13.13811013352566,10127
9507,Fraxinus,1986,29.35223348394105,52.53053153228122,13.107488628615526,10127
9508,Betula,2005,25.06153096369382,52.538644753783224,13.123099883030529,10127
9509,Platanus,2007,22.187502184005602,52.53528348817925,13.165459232819016,10127
9510,Acer (Ahorn),1978,40.49417640014168,52.50567948756105,13.189127654948896,10127
9511,Tilia (Linde),2016,15.405936044675324,52.48455409622848,13.136081912424627,10127
9512,Acer (Ahorn),2005,27.156327180263446,52.49319741798232,13.126854148204313,10127
9513,Tilia (Linde),1966,49.44218211219612,52.48480697087769,13.127139920903588,10127
9514,Acer (Ahorn),1989,28.59996897076308,52.5273397634567,13.111679757527575,10127
9515,Platanus,2014,18.106177508084652,52.53086490907446,13.177038740494716,10127
9516,Betula,2018,9.266302506933233,52.536990195142465,13.108170872489982,10127
9517,Tilia (Linde),1995,31.81638521774059,52.48588448597817,13.116045381060713,10127
9518,Tilia (Linde),1969,47.440598303939794,52.481995056116716,13.102839245627798,10127
9519,Tilia (Linde),1989,38.99274004610155,52.53889788302553,13.118518686707311,10127
9520,Betula,1962,43.753276338595576,52.50878023785306,13.168805455046224,10127
9521,Quercus (Eiche),1991,36.084862262766386,52.51259652681601,13.1269653282763,10127
9522,Tilia (Linde),1996,30.288417184784212,52.53307308029478,13.140718151363762,10127
9523,Betula,1984,29.503037599511906,52.48557469422735,13.118262733411173,10127
9524,Tilia (Linde),1998,33.476465285718994,52.52324914390551,13.11889634684729,10127
9525,Acer (Ahorn),1998,23.222260011827494,52.521526672922505,13.150214903924125,10127
9526,Platanus,1970,42.41914030538252,52.50021039893032,13.143203368176803,10127
9527,Fraxinus,1990,28.162586338195286,52.52713478213141,13.116539917153998,10127
9528,Acer (Ahorn),1997,29.593429261458027,52.47557858081733,13.127716726203918,10127
9529,Platanus,1980,42.86193750126043,52.4833525248366,13.121464795503748,10127
9530,Tilia (Linde),1987,35.830249257736455,52.50648002703477,13.150644538758996,10127
9531,Acer (Ahorn),2010,19.61910135015267,52.48973816693227,13.141784449479344,10127
9532,Acer (Ahorn),2020,8.006304809609613,52.48092011761088,13.099448537022361,10127
9533,Quercus (Eiche),1987,38.119145189012876,52.5150910042673,13.12786315032773,10127
9534,Fraxinus,1998,30.609395322366517,52.47329948340199,13.089920113509555,10127
9535,Platanus,1985,33.83544718354871,52.50697528282272,13.10267269598509,10127
9536,Acer (Ahorn),2011,14.371884874765644,52.50268035148265,13.12534608479025,10127
9537,Tilia (Linde),1966,46.679528180923185,52.51907968883816,13.12235769818989,10127
9538,Platanus,2015,19.258053233489047,52.48666516907489,13.122031502395947,10127
9539,Acer (Ahorn),1991,32.05359986050692,52.53784837124658,13.173636723323142,10127
9540,Platanus,1968,50.24512566959171,52.47667603930661,13.150992989368293,10127
9541,Platanus,2015,17.4407837167073,52.501695367232955,13.177902799292763,10127
9542,Betula,1974,29.656209812137206,52.51211064137067,13.1656983598375,10127
9543,Acer (Ahorn),2007,22.110278252157194,52.49760303954477,13.144157122961937,10127
9544,Betula,2006,23.03541438861893,52.498769199497204,13.11128037066715,10127
9545,Quercus (Eiche),2019,12.043228611934921,52.51809148833933,13.106086853399585,10127
9546,Platanus,1971,44.577187086584516,52.52102071552282,13.097882570388032,10127
9547,Quercus (Eiche),1965,43.65223151333459,52.51421496371324,13.17755078442569,10127
9548,Betula,2014,14.024643491606202,52.49598840884967,13.180413241766797,10127
9549,Acer (Ahorn),2000,29.48238324330916,52.50668251544928,13.144061225571388,10127
9550,Tilia (Linde),1979,37.5928910714444,52.50449039586936,13.159473811876762,10127
9551,Fraxinus,1999,23.152120304053515,52.50750858876197,13.094687380981295,10127
9552,Quercus (Eiche),2008,28.96969341197412,52.502214518089815,13.09108055148661,10127
9553,Fraxinus,1952,52.25966119527668,52.505255839418915,13.091625889133677,10127
9554,Betula,2021,11.544017949582086,52.50714082575259,13.129673173555776,10127
9555,Acer (Ahorn),2019,12.826612274220398,52.526297883521735,13.147491706326523,10127
9556,Quercus (Eiche),1984,37.12834438161606,52.48946322126975,13.193703271739427,10127
9557,Tilia (Linde),1983,35.94646373723818,52.49813272278136,13.190326823401628,10127
9558,Quercus (Eiche),1996,36.518624366241134,52.51336619322712,13.106402216124517,10127
9559,Betula,1998,21.56369456990833,52.49439965296065,13.13195257624742,10127
9560,Quercus (Eiche),2006,28.672875448738615,52.51968982176138,13.157958436309091,10127
9561,Tilia (Linde),1975,42.11671896531222,52.491504145565514,13.138140284530422,10127
9562,Tilia (Linde),2009,21.88660426977695,52.51641687426031,13.17618714898526,10127
9563,Acer (Ahorn),1996,21.90935535291524,52.53474782050215,13.158650076400003,10127
9564,Acer (Ahorn),2015,16.603946263363813,52.47592741305227,13.199790462783955,10127
9565,Platanus,1991,33.29798459992518,52.527436903759835,13.116547069094915,10127
9566,Betula,1990,22.64688107137893,52.47470288067026,13.099285401324643,10127
9567,Tilia (Linde),2020,12.370781834184392,52.525889351866304,13.12500141691109,10127
9568,Quercus (Eiche),1978,41.4717773127858,52.48721711731028,13.134057011808398,10127
9569,Acer (Ahorn),2022,10.631380425418996,52.50992445472015,13.107099250419319,10127
9570,Tilia (Linde),2018,11.428853090352707,52.51522046178477,13.127440001841299,10127
9571,Quercus (Eiche),1999,26.47308793687693,52.47306823399777,13.176920382229564,10127
9572,Betula,2022,9.612368647082182,52.50961942214917,13.124388829148392,10127
9573,Tilia (Linde),2010,18.934032682185144,52.49329640753608,13.16382159342761,10127
9574,Betula,2010,16.227554215531065,52.47990644667811,13.141145185412174,10127
9575,Betula,1968,33.49470088953416,52.530831742913385,13.098911101615528,10127
9576,Quercus (Eiche),2020,12.763611906840508,52.50399969265118,13.148465767327133,10127
9577,Quercus (Eiche),1975,46.427733620401305,52.53704856562482,13.137057018258258,10127
9578,Quercus (Eiche),1965,51.005817201185295,52.49036019516919,13.135385427833828,10127
9579,Tilia (Linde),1986,33.95550011194405,52.52696253499373,13.098734307105905,10127
9580,Platanus,2007,18.093830759086174,52.535430657202895,13.19397569971612,10127
9581,Betula,2005,17.45337302348926,52.51621126988093,13.107004170005007,10127
9582,Tilia (Linde),1980,36.15054768407175,52.50029957230159,13.147669415588549,10127
9583,Quercus (Eiche),2024,10.998143135006782,52.533390885731905,13.179315410267755,10127
9584,Acer (Ahorn),1989,33.061256927079626,52.47315147748006,13.10324970968939,10127
9585,Tilia (Linde),2010,21.054025644097365,52.527364036295495,13.109909895145682,10127
9586,Quercus (Eiche),1997,29.82830344028652,52.51866187163067,13.190768917289471,10127
9587,Quercus (Eiche),1979,46.06737695988253,52.511785611615814,13.089972312138933,10127
9588,Betula,1996,26.499418888594352,52.52545570965881,13.135125061253454,10127
9589,Tilia (Linde),1991,25.969957585976644,52.48619633654283,13.172420104421036,10127
9590,Tilia (Linde),1993,35.76845940741548,52.487359669892236,13.12350942962992,10127
9591,Acer (Ahorn),1994,27.519526713456568,52.47831644406075,13.147258406248453,10127
9592,Tilia (Linde),1972,45.470821548809305,52.50506206401636,13.154631812921567,10127
9593,Tilia (Linde),1986,36.472899319133674,52.52930842966874,13.150883680770637,10127
9594,Fraxinus,2000,21.85484651464745,52.52584738360841,13.142684403240002,10127
9595,Betula,1998,22.22132984626512,52.478935169312656,13.1929321195142,10127
9596,Tilia (Linde),1996,23.448184846457934,52.485234405676856,13.096630690283186,10127
9597,Quercus (Eiche),1971,44.48432079800363,52.5156949732193,13.169561232085718,10127
9598,Betula,1988,28.84248764336748,52.518179038761595,13.155611912584543,10127
9599,Quercus (Eiche),1972,46.44021498818941,52.49238159240473,13.139397604862303,10127
9600,Acer (Ahorn),1998,23.80453201943318,52.536121418703665,13.10877525787412,10127
9601,Tilia (Linde),1999,26.627474907878497,52.4957930115499,13.115827009076195,10127
9602,Acer (Ahorn),1986,32.52865388384609,52.52340540043532,13.168904193608048,10127
9603,Tilia (Linde),1971,45.18535675922002,52.50770046331859,13.147226218293294,10127
9604,Acer (Ahorn),2006,19.292897160922063,52.5039716451286,13.196432639506728,10127
9605,Fraxinus,2009,19.618335924663185,52.53929972072192,13.188812436032284,10127
9606,Acer (Ahorn),2017,10.123532621025873,52.517037281389634,13.095096045708022,10127
9607,Betula,1985,26.1344759723166,52.50272385973342,13.19606015845903,10127
9608,Acer (Ahorn),1961,47.53575320529234,52.498039272306485,13.130609746509684,10127
9609,Quercus (Eiche),1981,45.55229734883244,52.517946496952135,13.173438144331913,10127
9610,Fraxinus,1989,32.620053518295244,52.51222120269241,13.137263788336222,10127
9611,Fraxinus,1981,35.29800410769964,52.49247139270155,13.155183682109913,10127
9612,Quercus (Eiche),2009,20.917502240301292,52.47305417228258,13.08869457469963,10127
9613,Fraxinus,1987,36.75323353588686,52.51906297200592,13.13837643484351,10127
9614,Fraxinus,2012,6.36329711623892,52.52936542475192,13.191431438647776,10127
9615,Quercus (Eiche),1981,47.78662018061701,52.509155587169246,13.126807853849389,10127
9616,Acer (Ahorn),1979,35.93762323055398,52.486745210737766,13.138374305151574,10127
9617,Tilia (Linde),1967,37.60303455894886,52.52956542543206,13.111286407443162,10127
9618,Tilia (Linde),1960,56.14595503961199,52.47752318846918,13.101971630915589,10127
9619,Tilia (Linde),1983,29.525707271613978,52.50576184722978,13.118973714166762,10127
9620,Quercus (Eiche),1965,43.41150619652035,52.495757987158626,13.093284192143381,10127
9621,Betula,1995,22.411853962510573,52.497743525720125,13.18107814329797,10127
9622,Quercus (Eiche),2009,21.857254342876818,52.53761269180032,13.154634437769772,10127
9623,Platanus,1997,33.34787993994549,52.518664167064195,13.166919781743152,10127
9624,Fraxinus,2016,14.08761704530382,52.47909515861319,13.196983784460501,10127
9625,Acer (Ahorn),1990,27.715170515234444,52.483065426176644,13.193035419208142,10127
9626,Betula,1975,33.2746641542798,52.50416613323695,13.091979095046618,10127
9627,Acer (Ahorn),2011,17.092950385342252,52.49391840726641,13.187236256475817,10127
9628,Quercus (Eiche),1991,39.103787066078134,52.47408400079065,13.0981844478757,10127
9629,Betula,2021,13.28129645698488,52.53916616592312,13.131910931334206,10127
9630,Platanus,1999,26.640821508973524,52.50707261169027,13.164065981254575,10127
9631,Platanus,2017,14.254879326580312,52.53685404785094,13.111027169164666,10127
9632,Quercus (Eiche),1994,27.27257534687425,52.47513996426913,13.092730518807413,10127
9633,Acer (Ahorn),2008,21.83891546506493,52.50345172132944,13.121476279993702,10127
9634,Quercus (Eiche),1978,42.59376700646612,52.52078246515697,13.187777529287747,10127
9635,Fraxinus,1984,35.860098215922704,52.51663041098288,13.132371646305785,10127
9636,Fraxinus,1992,32.240044481104455,52.485410652946015,13.169288604162023,10127
9637,Tilia (Linde),1978,44.13462839427139,52.489063474700814,13.125964221608912,10127
9638,Platanus,1981,38.23230088484697,52.53262217055125,13.181100498802698,10127
9639,Quercus (Eiche),1964,50.89880686938378,52.51271599711077,13.188361394002818,10127
9640,Platanus,2007,27.718188745667437,52.507037234859155,13.127850580119127,10127
9641,Quercus (Eiche),1981,40.44420850337819,52.5187172005238,13.186614429889616,10127
9642,Acer (Ahorn),2002,23.271027693922097,52.47872354133059,13.181432039603607,10127
9643,Acer (Ahorn),1998,33.73303427014989,52.527648188816336,13.147471277463996,10127
9644,Betula,1981,31.44763766385769,52.49338506974641,13.147550119103222,10127
9645,Quercus (Eiche),2007,29.043901627957318,52.47724387418413,13.12746467973645,10127
9646,Fraxinus,1981,34.59789666181452,52.51973905577812,13.186809396137512,10127
9647,Tilia (Linde),1996,27.864858026372982,52.48377095304993,13.189199027844715,10127
9648,Tilia (Linde),1989,27.33553426001257,52.50943032710727,13.11421324791256,10127
9649,Tilia (Linde),1995,31.665368108774977,52.514733437128505,13.098408044900014,10127
9650,Quercus (Eiche),1974,47.235645774416845,52.484146945323914,13.124325531480759,10127
9651,Acer (Ahorn),2003,23.227600762980483,52.536341340712546,13.12617719360445,10127
9652,Quercus (Eiche),1982,41.73964388802886,52.51469897717068,13.156443763827303,10127
9653,Acer (Ahorn),2007,23.187042947833064,52.528804872060576,13.173341593169237,10127
9654,Fraxinus,2025,4.0,52.50344006274381,13.153181510971814,10127
9655,Betula,2007,19.134062528142454,52.5249924026447,13.09895432931167,10127
9656,Acer (Ahorn),1992,34.053588678293686,52.48361910814217,13.11523728814959,10127
9657,Platanus,1994,30.791034606253273,52.5176223440726,13.192840615707633,10127
9658,Tilia (Linde),1983,32.60910598355572,52.51936537118427,13.154410357513125,10127
9659,Quercus (Eiche),1998,33.44161619580684,52.53242030230156,13.127666683874155,10127
9660,Fraxinus,1974,40.30108906857433,52.50944469335265,13.143899408432759,10127
9661,Fraxinus,2013,17.24167670771701,52.538772681616756,13.125890984345158,10127
9662,Betula,2001,20.88476002369373,52.47519297916434,13.143169229501918,10127
9663,Platanus,1990,36.86094937862777,52.500851667046106,13.188699409874555,10127
9664,Betula,1971,34.25020246601965,52.49071172349481,13.15386130098646,10127
9665,Tilia (Linde),2007,26.537928919115735,52.4791398053246,13.09162995768605,10127
9666,Acer (Ahorn),1997,26.623785249892723,52.528948384453415,13.120076581425879,10127
9667,Acer (Ahorn),1972,42.103349334410396,52.480287689928865,13.199217544825796,10127
9668,Acer (Ahorn),1983,36.402788572558286,52.53590460109544,13.160287315946528,10127
9669,Quercus (Eiche),1982,36.82038118187204,52.53529244306427,13.122765743613678,10127
9670,Platanus,2022,12.03348371063045,52.496132209814846,13.140323024077064,10127
9671,Quercus (Eiche),1970,46.570197712459034,52.47965430976522,13.179477648419939,10127
9672,Platanus,1985,39.05108021594564,52.48654718910042,13.142742381778998,10127
9673,Acer (Ahorn),1991,29.425110603031854,52.50831995587669,13.139752528274931,10127
9674,Acer (Ahorn),1966,36.2166072127431,52.482357821848844,13.15803151586303,10127
9675,Fraxinus,1983,37.59703436170397,52.53471588171049,13.178239086168748,10127
9676,Fraxinus,1974,33.15951741408441,52.51149006449276,13.187277989432376,10127
9677,Betula,1994,26.009867004639887,52.53390269623647,13.163634110871953,10127
9678,Acer (Ahorn),2010,24.364905396893434,52.52044118180896,13.100013479452329,10127
9679,Acer (Ahorn),2001,28.321696626969583,52.52119791109883,13.15176373943929,10127
9680,Acer (Ahorn),2007,21.768828101850975,52.49284924077697,13.110002252516988,10127
9681,Betula,2009,16.275498477250537,52.47909034910379,13.19082193120553,10127
9682,Platanus,1988,35.116001645570584,52.52137396993195,13.191814132751112,10127
9683,Quercus (Eiche),2020,16.089798395628574,52.51958812205023,13.116827549082005,10127
9684,Acer (Ahorn),2004,20.00289465194948,52.48639058583163,13.188904057368221,10127
9685,Platanus,1983,39.502157861147545,52.537574390482305,13.165556957175673,10127
9686,Tilia (Linde),1993,28.46986600088647,52.53450932997172,13.116305012933696,10127
9687,Tilia (Linde),1981,36.992927686911706,52.52182849293988,13.102480736049946,10127
9688,Betula,2015,12.825705326930237,52.50845208598988,13.09338015776468,10127
9689,Fraxinus,1993,31.02605003287521,52.53863972735636,13.094132987168255,10127
9690,Tilia (Linde),2006,24.5201712887335,52.530877841250565,13.1821303200075,10127
9691,Fraxinus,1986,40.090251811641345,52.52134764864508,13.191790752783604,10127
9692,Betula,1982,30.6804961182595,52.54019370896517,13.120553151666593,10127
9693,Tilia (Linde),1989,34.322084091752004,52.53146804192162,13.127255389296378,10127
9694,Tilia (Linde),2018,17.515866501781264,52.51561952913891,13.172222255580534,10127
9695,Acer (Ahorn),1993,28.468901322097015,52.47281187747483,13.163381697427745,10127
9696,Betula,2009,18.10145233799503,52.47919136854713,13.152309803903698,10127
9697,Platanus,1990,26.416092766843384,52.49648060522198,13.232505401705483,10128
9698,Acer (Ahorn),1973,41.33152540677538,52.473573407547164,13.283732421201211,10128
9699,Acer (Ahorn),1970,42.83826140789441,52.48593669349479,13.241999242181077,10128
9700,Betula,1981,33.82226147809607,52.48704325060613,13.255911259594278,10128
9701,Quercus (Eiche),1961,55.81198813938777,52.52606523492068,13.278123290244125,10128
9702,Platanus,1991,30.71227416851463,52.51057827538822,13.23368027321767,10128
9703,Tilia (Linde),1979,37.88932426111795,52.48870779668616,13.254303064174154,10128
9704,Betula,1973,33.62706984560524,52.49233614317428,13.284006758442187,10128
9705,Betula,1995,19.229668302908493,52.53083927079835,13.266798282155928,10128
9706,Betula,1982,29.346807493843567,52.49890291923753,13.273808923631584,10128
9707,Acer (Ahorn),1994,28.517536564492463,52.532551773961806,13.259869054854422,10128
9708,Platanus,1995,34.156394341269106,52.50981024280296,13.271299942021267,10128
9709,Acer (Ahorn),2021,12.275397526323863,52.52369044069783,13.246061747912355,10128
9710,Quercus (Eiche),1984,37.26461318139773,52.521018107601925,13.219473380605764,10128
9711,Acer (Ahorn),1974,40.98403533664676,52.47887271972713,13.262942328937775,10128
9712,Acer (Ahorn),1994,28.927944123139355,52.51164111111955,13.29396278521425,10128
9713,Tilia (Linde),2005,18.645957496081532,52.51176029477782,13.26882841058774,10128
9714,Tilia (Linde),1955,51.857584697232944,52.509637819859684,13.302705057874068,10128
9715,Platanus,2008,24.74952957332434,52.509005694102896,13.285999958313951,10128
9716,Platanus,2006,25.418886421717755,52.52576420683931,13.289907341783417,10128
9717,Quercus (Eiche),1963,47.857891805868675,52.51295978887774,13.311403182638083,10128
9718,Fraxinus,2008,17.998936388395244,52.533827689999015,13.240573961736573,10128
9719,Tilia (Linde),1969,50.51834934090773,52.514148009461024,13.273318219027555,10128
9720,Acer (Ahorn),1991,26.994585581178278,52.506821723209,13.283512195964134,10128
9721,Betula,1972,35.75669288073375,52.539088353517975,13.2800494288944,10128
9722,Platanus,1988,27.842991991471973,52.524132189471935,13.280538099939704,10128
9723,Quercus (Eiche),1997,34.91335132372119,52.51582250291301,13.278711736896033,10128
9724,Betula,2010,19.723910505696686,52.539281537317315,13.27180176696802,10128
9725,Platanus,1993,37.55738796486936,52.47594369641832,13.274075556356125,10128
9726,Quercus (Eiche),1992,31.099361563907912,52.4913750352477,13.223965885110939,10128
9727,Platanus,1972,48.21426344186404,52.483773812620036,13.276383205630866,10128
9728,Quercus (Eiche),2014,15.337094526709349,52.48417637084563,13.300355336842859,10128
9729,Quercus (Eiche),1971,51.5692734452261,52.534568029273856,13.29415195165535,10128
9730,Quercus (Eiche),2014,11.228066779051598,52.473885784481546,13.311448935277115,10128
9731,Quercus (Eiche),1980,44.8057068279982,52.52609698095934,13.254155531178263,10128
9732,Tilia (Linde),2021,11.54563765422883,52.50752509783121,13.303482818354333,10128
9733,Quercus (Eiche),1990,37.581627194171254,52.49628880453912,13.227202148955353,10128
9734,Platanus,1992,34.684320567666575,52.52623043692459,13.245522963625227,10128
9735,Quercus (Eiche),1969,49.428699500241216,52.50374856206649,13.304936233439143,10128
9736,Platanus,2000,35.20957412063024,52.519465888796724,13.30766537197637,10128
9737,Platanus,2020,18.227731465362567,52.48002731593959,13.252019413934956,10128
9738,Fraxinus,1983,37.09450916987338,52.499217934775686,13.256859038223281,10128
9739,Acer (Ahorn),2016,15.385536949770731,52.5323515433248,13.21460950118336,10128
9740,Acer (Ahorn),2020,16.156571920984913,52.535894886181936,13.213609424716445,10128
9741,Platanus,2016,20.95277155560043,52.48556413418939,13.202945707684478,10128
9742,Platanus,2000,28.298934141100883,52.53711374663619,13.280208620497367,10128
9743,Acer (Ahorn),1959,45.39974384255491,52.48976397955352,13.206911425128693,10128
9744,Betula,1973,32.349110741165674,52.53634408204245,13.26714333466481,10128
9745,Platanus,1956,54.03263773562185,52.51193640511266,13.247951489082675,10128
9746,Platanus,1999,29.290986352713205,52.481288891975304,13.240007712916217,10128
9747,Quercus (Eiche),1963,54.41602505411004,52.51811883738256,13.202635711925911,10128
9748,Betula,1966,43.593853083173016,52.48387356379781,13.298590880983168,10128
9749,Acer (Ahorn),1977,40.5528937586978,52.52275920640993,13.265445882594973,10128
9750,Betula,2016,16.94581889051822,52.498650225373154,13.233679060676323,10128
9751,Tilia (Linde),1984,35.67920342012315,52.49544340437297,13.303827967951705,10128
9752,Quercus (Eiche),1957,53.51598223344112,52.47874950219876,13.230310357754474,10128
9753,Platanus,1994,34.06199575583406,52.50434374331937,13.268077004499165,10128
9754,Fraxinus,2020,13.822863595316534,52.512746689843276,13.307761784976437,10128
9755,Betula,1996,26.891718036221803,52.4767151406757,13.226722766890525,10128
9756,Acer (Ahorn),2011,15.26116425301242,52.52311296076065,13.301069108759576,10128
9757,Platanus,2023,6.723522659562991,52.50323882618122,13.26722354403799,10128
9758,Acer (Ahorn),2011,16.651249890481346,52.511715072699644,13.204803087673938,10128
9759,Tilia (Linde),2015,18.71670832876525,52.52387841979008,13.214218872760444,10128
9760,Acer (Ahorn),2000,24.835481570619326,52.53512525369956,13.30024102799279,10128
9761,Fraxinus,1976,43.5859505975194,52.501896161361515,13.20656553022828,10128
9762,Quercus (Eiche),2008,20.173671625716413,52.50321237741236,13.267852136791882,10128
9763,Acer (Ahorn),2008,17.067741768416628,52.50707176975079,13.274238569834365,10128
9764,Fraxinus,1994,28.669597600287254,52.483150825578704,13.21230951017091,10128
9765,Tilia (Linde),2016,14.072118773661428,52.526765541869366,13.272087323796516,10128
9766,Tilia (Linde),2023,6.946130034032711,52.495830488337724,13.201966922940494,10128
9767,Platanus,1989,35.007806938564435,52.53653881888127,13.225095172343156,10128
9768,Quercus (Eiche),1992,34.55295166628023,52.503104071068265,13.237231651292639,10128
9769,Platanus,1969,42.339036434870124,52.48069061661286,13.282227018369406,10128
9770,Quercus (Eiche),2003,25.001533368680693,52.53341807428641,13.232197322965318,10128
9771,Acer (Ahorn),1990,32.322789712841754,52.50598703047245,13.272545993754692,10128
9772,Fraxinus,2012,17.248236760099005,52.51567022665409,13.27225146881227,10128
9773,Acer (Ahorn),2006,18.736517845514907,52.53676618040348,13.227742535288789,10128
9774,Platanus,1993,31.206992552036763,52.50077027363819,13.238256964602014,10128
9775,Fraxinus,2019,9.09418141298099,52.50814935067502,13.212674046893312,10128
9776,Quercus (Eiche),2019,19.268774489060426,52.506707632751365,13.268003632714711,10128
